"","item","rating","literality","addressee","role","Subject","response"
"9964",5,"Arousal","irony","self","Speaker","S24_2",5
"9965",9,"Arousal","irony","self","Speaker","S01_2",3
"9966",9,"Arousal","irony","self","Speaker","S02_2",5
"9967",9,"Arousal","irony","self","Speaker","S03_2",2
"9968",9,"Arousal","irony","self","Speaker","S04_2",4
"9969",9,"Arousal","irony","self","Speaker","S05_2",3
"9970",9,"Arousal","irony","self","Speaker","S06_2",2
"9971",9,"Arousal","irony","self","Speaker","S08_2",6
"9972",9,"Arousal","irony","self","Speaker","S09_2",3
"9973",9,"Arousal","irony","self","Speaker","S10_2",4
"9974",9,"Arousal","irony","self","Speaker","S11_2",5
"9975",9,"Arousal","irony","self","Speaker","S12_2",4
"9976",9,"Arousal","irony","self","Speaker","S14_2",1
"9977",9,"Arousal","irony","self","Speaker","S15_2",6
"9978",9,"Arousal","irony","self","Speaker","S16_2",3
"9979",9,"Arousal","irony","self","Speaker","S17_2",3
"9980",9,"Arousal","irony","self","Speaker","S18_2",4
"9981",9,"Arousal","irony","self","Speaker","S19_2",4
"9982",9,"Arousal","irony","self","Speaker","S20_2",5
"9983",9,"Arousal","irony","self","Speaker","S21_2",4
"9984",9,"Arousal","irony","self","Speaker","S22_2",5
"9985",9,"Arousal","irony","self","Speaker","S23_2",6
"9986",9,"Arousal","irony","self","Speaker","S24_2",5
"9987",13,"Arousal","irony","self","Speaker","S01_2",2
"9988",13,"Arousal","irony","self","Speaker","S02_2",4
"9989",13,"Arousal","irony","self","Speaker","S03_2",4
"9990",13,"Arousal","irony","self","Speaker","S04_2",4
"9991",13,"Arousal","irony","self","Speaker","S05_2",2
"9992",13,"Arousal","irony","self","Speaker","S06_2",3
"9993",13,"Arousal","irony","self","Speaker","S08_2",2
"9994",13,"Arousal","irony","self","Speaker","S09_2",4
"9995",13,"Arousal","irony","self","Speaker","S10_2",5
"9996",13,"Arousal","irony","self","Speaker","S11_2",5
"9997",13,"Arousal","irony","self","Speaker","S12_2",6
"9998",13,"Arousal","irony","self","Speaker","S14_2",2
"9999",13,"Arousal","irony","self","Speaker","S15_2",4
"10000",13,"Arousal","irony","self","Speaker","S16_2",3
"10001",13,"Arousal","irony","self","Speaker","S17_2",1
"10002",13,"Arousal","irony","self","Speaker","S18_2",2
"10003",13,"Arousal","irony","self","Speaker","S19_2",4
"10004",13,"Arousal","irony","self","Speaker","S20_2",5
"10005",13,"Arousal","irony","self","Speaker","S21_2",4
"10006",13,"Arousal","irony","self","Speaker","S22_2",4
"10007",13,"Arousal","irony","self","Speaker","S23_2",5
"10008",13,"Arousal","irony","self","Speaker","S24_2",2
"10009",17,"Arousal","irony","self","Speaker","S01_2",4
"10010",17,"Arousal","irony","self","Speaker","S02_2",5
"10011",17,"Arousal","irony","self","Speaker","S03_2",3
"10012",17,"Arousal","irony","self","Speaker","S04_2",2
"10013",17,"Arousal","irony","self","Speaker","S05_2",2
"10014",17,"Arousal","irony","self","Speaker","S06_2",3
"10015",17,"Arousal","irony","self","Speaker","S08_2",2
"10016",17,"Arousal","irony","self","Speaker","S09_2",5
"10017",17,"Arousal","irony","self","Speaker","S10_2",7
"10018",17,"Arousal","irony","self","Speaker","S11_2",5
"10019",17,"Arousal","irony","self","Speaker","S12_2",4
"10020",17,"Arousal","irony","self","Speaker","S14_2",4
"10021",17,"Arousal","irony","self","Speaker","S15_2",6
"10022",17,"Arousal","irony","self","Speaker","S16_2",7
"10023",17,"Arousal","irony","self","Speaker","S17_2",3
"10024",17,"Arousal","irony","self","Speaker","S18_2",5
"10025",17,"Arousal","irony","self","Speaker","S19_2",4
"10026",17,"Arousal","irony","self","Speaker","S20_2",5
"10027",17,"Arousal","irony","self","Speaker","S21_2",3
"10028",17,"Arousal","irony","self","Speaker","S22_2",4
"10029",17,"Arousal","irony","self","Speaker","S23_2",2
"10030",17,"Arousal","irony","self","Speaker","S24_2",2
"10031",21,"Arousal","irony","self","Speaker","S01_2",4
"10032",21,"Arousal","irony","self","Speaker","S02_2",4
"10033",21,"Arousal","irony","self","Speaker","S03_2",4
"10034",21,"Arousal","irony","self","Speaker","S04_2",5
"10035",21,"Arousal","irony","self","Speaker","S05_2",4
"10036",21,"Arousal","irony","self","Speaker","S06_2",3
"10037",21,"Arousal","irony","self","Speaker","S08_2",5
"10038",21,"Arousal","irony","self","Speaker","S09_2",5
"10039",21,"Arousal","irony","self","Speaker","S10_2",5
"10040",21,"Arousal","irony","self","Speaker","S11_2",4
"10041",21,"Arousal","irony","self","Speaker","S12_2",3
"10042",21,"Arousal","irony","self","Speaker","S14_2",7
"10043",21,"Arousal","irony","self","Speaker","S15_2",7
"10044",21,"Arousal","irony","self","Speaker","S16_2",7
"10045",21,"Arousal","irony","self","Speaker","S17_2",7
"10046",21,"Arousal","irony","self","Speaker","S18_2",5
"10047",21,"Arousal","irony","self","Speaker","S19_2",5
"10048",21,"Arousal","irony","self","Speaker","S20_2",5
"10049",21,"Arousal","irony","self","Speaker","S21_2",4
"10050",21,"Arousal","irony","self","Speaker","S22_2",4
"10051",21,"Arousal","irony","self","Speaker","S23_2",6
"10052",21,"Arousal","irony","self","Speaker","S24_2",5
"10053",25,"Arousal","irony","self","Speaker","S01_2",1
"10054",25,"Arousal","irony","self","Speaker","S02_2",5
"10055",25,"Arousal","irony","self","Speaker","S03_2",4
"10056",25,"Arousal","irony","self","Speaker","S04_2",4
"10057",25,"Arousal","irony","self","Speaker","S05_2",2
"10058",25,"Arousal","irony","self","Speaker","S06_2",1
"10059",25,"Arousal","irony","self","Speaker","S08_2",4
"10060",25,"Arousal","irony","self","Speaker","S09_2",3
"10061",25,"Arousal","irony","self","Speaker","S10_2",3
"10062",25,"Arousal","irony","self","Speaker","S11_2",4
"10063",25,"Arousal","irony","self","Speaker","S12_2",1
"10064",25,"Arousal","irony","self","Speaker","S14_2",2
"10065",25,"Arousal","irony","self","Speaker","S15_2",5
"10066",25,"Arousal","irony","self","Speaker","S16_2",2
"10067",25,"Arousal","irony","self","Speaker","S17_2",4
"10068",25,"Arousal","irony","self","Speaker","S18_2",2
"10069",25,"Arousal","irony","self","Speaker","S19_2",2
"10070",25,"Arousal","irony","self","Speaker","S20_2",3
"10071",25,"Arousal","irony","self","Speaker","S21_2",4
"10072",25,"Arousal","irony","self","Speaker","S22_2",4
"10073",25,"Arousal","irony","self","Speaker","S23_2",6
"10074",25,"Arousal","irony","self","Speaker","S24_2",5
"10075",29,"Arousal","irony","self","Speaker","S01_2",3
"10076",29,"Arousal","irony","self","Speaker","S02_2",5
"10077",29,"Arousal","irony","self","Speaker","S03_2",6
"10078",29,"Arousal","irony","self","Speaker","S04_2",2
"10079",29,"Arousal","irony","self","Speaker","S05_2",3
"10080",29,"Arousal","irony","self","Speaker","S06_2",5
"10081",29,"Arousal","irony","self","Speaker","S08_2",2
"10082",29,"Arousal","irony","self","Speaker","S09_2",3
"10083",29,"Arousal","irony","self","Speaker","S10_2",2
"10084",29,"Arousal","irony","self","Speaker","S11_2",4
"10085",29,"Arousal","irony","self","Speaker","S12_2",2
"10086",29,"Arousal","irony","self","Speaker","S14_2",2
"10087",29,"Arousal","irony","self","Speaker","S15_2",3
"10088",29,"Arousal","irony","self","Speaker","S16_2",3
"10089",29,"Arousal","irony","self","Speaker","S17_2",1
"10090",29,"Arousal","irony","self","Speaker","S18_2",4
"10091",29,"Arousal","irony","self","Speaker","S19_2",1
"10092",29,"Arousal","irony","self","Speaker","S20_2",3
"10093",29,"Arousal","irony","self","Speaker","S21_2",6
"10094",29,"Arousal","irony","self","Speaker","S22_2",4
"10095",29,"Arousal","irony","self","Speaker","S23_2",1
"10096",29,"Arousal","irony","self","Speaker","S24_2",3
"10097",33,"Arousal","irony","self","Speaker","S01_2",1
"10098",33,"Arousal","irony","self","Speaker","S02_2",5
"10099",33,"Arousal","irony","self","Speaker","S03_2",4
"10100",33,"Arousal","irony","self","Speaker","S04_2",5
"10101",33,"Arousal","irony","self","Speaker","S05_2",5
"10102",33,"Arousal","irony","self","Speaker","S06_2",3
"10103",33,"Arousal","irony","self","Speaker","S08_2",6
"10104",33,"Arousal","irony","self","Speaker","S09_2",6
"10105",33,"Arousal","irony","self","Speaker","S10_2",5
"10106",33,"Arousal","irony","self","Speaker","S11_2",4
"10107",33,"Arousal","irony","self","Speaker","S12_2",5
"10108",33,"Arousal","irony","self","Speaker","S14_2",4
"10109",33,"Arousal","irony","self","Speaker","S15_2",4
"10110",33,"Arousal","irony","self","Speaker","S16_2",1
"10111",33,"Arousal","irony","self","Speaker","S17_2",1
"10112",33,"Arousal","irony","self","Speaker","S18_2",5
"10113",33,"Arousal","irony","self","Speaker","S19_2",5
"10114",33,"Arousal","irony","self","Speaker","S20_2",5
"10115",33,"Arousal","irony","self","Speaker","S21_2",5
"10116",33,"Arousal","irony","self","Speaker","S22_2",5
"10117",33,"Arousal","irony","self","Speaker","S23_2",6
"10118",33,"Arousal","irony","self","Speaker","S24_2",4
"10119",37,"Arousal","irony","self","Speaker","S01_2",4
"10120",37,"Arousal","irony","self","Speaker","S02_2",5
"10121",37,"Arousal","irony","self","Speaker","S03_2",4
"10122",37,"Arousal","irony","self","Speaker","S04_2",4
"10123",37,"Arousal","irony","self","Speaker","S05_2",4
"10124",37,"Arousal","irony","self","Speaker","S06_2",4
"10125",37,"Arousal","irony","self","Speaker","S08_2",5
"10126",37,"Arousal","irony","self","Speaker","S09_2",5
"10127",37,"Arousal","irony","self","Speaker","S10_2",4
"10128",37,"Arousal","irony","self","Speaker","S11_2",4
"10129",37,"Arousal","irony","self","Speaker","S12_2",3
"10130",37,"Arousal","irony","self","Speaker","S14_2",4
"10131",37,"Arousal","irony","self","Speaker","S15_2",7
"10132",37,"Arousal","irony","self","Speaker","S16_2",4
"10133",37,"Arousal","irony","self","Speaker","S17_2",6
"10134",37,"Arousal","irony","self","Speaker","S18_2",4
"10135",37,"Arousal","irony","self","Speaker","S19_2",5
"10136",37,"Arousal","irony","self","Speaker","S20_2",5
"10137",37,"Arousal","irony","self","Speaker","S21_2",4
"10138",37,"Arousal","irony","self","Speaker","S22_2",4
"10139",37,"Arousal","irony","self","Speaker","S23_2",6
"10140",37,"Arousal","irony","self","Speaker","S24_2",3
"10141",41,"Arousal","irony","self","Speaker","S01_2",4
"10142",41,"Arousal","irony","self","Speaker","S02_2",5
"10143",41,"Arousal","irony","self","Speaker","S03_2",5
"10144",41,"Arousal","irony","self","Speaker","S04_2",4
"10145",41,"Arousal","irony","self","Speaker","S05_2",2
"10146",41,"Arousal","irony","self","Speaker","S06_2",4
"10147",41,"Arousal","irony","self","Speaker","S08_2",6
"10148",41,"Arousal","irony","self","Speaker","S09_2",5
"10149",41,"Arousal","irony","self","Speaker","S10_2",6
"10150",41,"Arousal","irony","self","Speaker","S11_2",5
"10151",41,"Arousal","irony","self","Speaker","S12_2",5
"10152",41,"Arousal","irony","self","Speaker","S14_2",5
"10153",41,"Arousal","irony","self","Speaker","S15_2",6
"10154",41,"Arousal","irony","self","Speaker","S16_2",4
"10155",41,"Arousal","irony","self","Speaker","S17_2",4
"10156",41,"Arousal","irony","self","Speaker","S18_2",2
"10157",41,"Arousal","irony","self","Speaker","S19_2",5
"10158",41,"Arousal","irony","self","Speaker","S20_2",5
"10159",41,"Arousal","irony","self","Speaker","S21_2",5
"10160",41,"Arousal","irony","self","Speaker","S22_2",5
"10161",41,"Arousal","irony","self","Speaker","S23_2",5
"10162",41,"Arousal","irony","self","Speaker","S24_2",5
"10163",45,"Arousal","irony","self","Speaker","S01_2",1
"10164",45,"Arousal","irony","self","Speaker","S02_2",6
"10165",45,"Arousal","irony","self","Speaker","S03_2",4
"10166",45,"Arousal","irony","self","Speaker","S04_2",4
"10167",45,"Arousal","irony","self","Speaker","S05_2",3
"10168",45,"Arousal","irony","self","Speaker","S06_2",4
"10169",45,"Arousal","irony","self","Speaker","S08_2",2
"10170",45,"Arousal","irony","self","Speaker","S09_2",4
"10171",45,"Arousal","irony","self","Speaker","S10_2",4
"10172",45,"Arousal","irony","self","Speaker","S11_2",4
"10173",45,"Arousal","irony","self","Speaker","S12_2",3
"10174",45,"Arousal","irony","self","Speaker","S14_2",4
"10175",45,"Arousal","irony","self","Speaker","S15_2",7
"10176",45,"Arousal","irony","self","Speaker","S16_2",3
"10177",45,"Arousal","irony","self","Speaker","S17_2",2
"10178",45,"Arousal","irony","self","Speaker","S18_2",4
"10179",45,"Arousal","irony","self","Speaker","S19_2",5
"10180",45,"Arousal","irony","self","Speaker","S20_2",4
"10181",45,"Arousal","irony","self","Speaker","S21_2",6
"10182",45,"Arousal","irony","self","Speaker","S22_2",4
"10183",45,"Arousal","irony","self","Speaker","S23_2",5
"10184",45,"Arousal","irony","self","Speaker","S24_2",2
"10185",49,"Arousal","irony","self","Speaker","S01_2",4
"10186",49,"Arousal","irony","self","Speaker","S02_2",5
"10187",49,"Arousal","irony","self","Speaker","S03_2",5
"10188",49,"Arousal","irony","self","Speaker","S04_2",4
"10189",49,"Arousal","irony","self","Speaker","S05_2",2
"10190",49,"Arousal","irony","self","Speaker","S06_2",4
"10191",49,"Arousal","irony","self","Speaker","S08_2",4
"10192",49,"Arousal","irony","self","Speaker","S09_2",5
"10193",49,"Arousal","irony","self","Speaker","S10_2",6
"10194",49,"Arousal","irony","self","Speaker","S11_2",4
"10195",49,"Arousal","irony","self","Speaker","S12_2",3
"10196",49,"Arousal","irony","self","Speaker","S14_2",2
"10197",49,"Arousal","irony","self","Speaker","S15_2",6
"10198",49,"Arousal","irony","self","Speaker","S16_2",3
"10199",49,"Arousal","irony","self","Speaker","S17_2",4
"10200",49,"Arousal","irony","self","Speaker","S18_2",3
"10201",49,"Arousal","irony","self","Speaker","S19_2",4
"10202",49,"Arousal","irony","self","Speaker","S20_2",5
"10203",49,"Arousal","irony","self","Speaker","S21_2",4
"10204",49,"Arousal","irony","self","Speaker","S22_2",5
"10205",49,"Arousal","irony","self","Speaker","S23_2",6
"10206",49,"Arousal","irony","self","Speaker","S24_2",4
"10207",53,"Arousal","irony","self","Speaker","S01_2",2
"10208",53,"Arousal","irony","self","Speaker","S02_2",4
"10209",53,"Arousal","irony","self","Speaker","S03_2",4
"10210",53,"Arousal","irony","self","Speaker","S04_2",4
"10211",53,"Arousal","irony","self","Speaker","S05_2",4
"10212",53,"Arousal","irony","self","Speaker","S06_2",4
